,qualifying_position,diff_qual_final,num_pit_stops,driver_points,lap_time,stop_duration,constructor_points,starting_grid_position,final_position
1808,5,0.0,1,240.0,108361,25771,504.0,4,5.0
1809,6,0.0,1,92.0,109439,22028,417.0,5,6.0
1810,7,5.0,1,18.0,76847,22756,19.0,7,2.0
1811,4,1.0,1,16.0,74567,23637,26.0,3,3.0
1812,2,-2.0,1,12.0,75627,21850,37.0,5,4.0
1813,8,3.0,1,10.0,77168,23827,26.0,8,5.0
1814,6,0.0,1,8.0,76326,22383,8.0,6,6.0
1815,12,5.0,1,6.0,79106,22466,6.0,12,7.0
1816,14,6.0,1,4.0,80678,21683,4.0,14,8.0
1817,18,9.0,1,2.0,80013,23659,2.0,18,9.0
1818,11,1.0,1,1.0,78362,22231,19.0,11,10.0
1819,20,9.0,1,0.0,82200,22058,0.0,20,11.0
1820,1,0.0,1,37.0,78184,21729,80.0,1,1.0
1821,4,2.0,1,43.0,85391,21376,80.0,4,2.0
1822,2,-1.0,1,15.0,81063,20937,27.0,2,3.0
1823,7,3.0,1,12.0,87279,21505,27.0,6,4.0
1824,6,1.0,1,26.0,94458,22406,39.0,9,5.0
1825,17,11.0,1,16.0,101190,22761,22.0,17,6.0
1826,13,6.0,1,6.0,95274,22118,22.0,12,7.0
1827,9,1.0,1,4.0,89615,21603,8.0,8,8.0
1828,1,0.0,1,63.0,95670,22320,121.0,1,1.0
1829,7,5.0,1,33.0,99556,21529,55.0,7,2.0
1830,2,-1.0,1,58.0,102397,21906,121.0,2,3.0
1831,3,-1.0,1,18.0,98777,23081,40.0,3,4.0
1832,13,8.0,1,22.0,107561,23046,55.0,13,5.0
1833,1,0.0,1,88.0,94010,28805,146.0,1,1.0
1834,3,1.0,1,52.0,96913,28208,78.0,3,2.0
1835,4,1.0,1,33.0,97904,29520,43.0,4,3.0
1836,8,4.0,1,20.0,99264,29559,32.0,8,4.0
1837,5,0.0,1,36.0,99921,30289,51.0,5,5.0
1838,9,3.0,1,12.0,100838,30768,32.0,9,6.0
1839,11,4.0,1,12.0,101865,29414,13.0,11,7.0
1840,12,4.0,1,26.0,103077,28834,78.0,12,8.0
1841,6,-3.0,1,20.0,100476,28716,42.0,6,9.0
1842,10,0.0,1,10.0,101375,29439,43.0,10,10.0
1843,2,-9.0,1,58.0,95364,30571,146.0,2,11.0
1844,15,3.0,1,0.0,105216,29302,0.0,20,12.0
1845,7,-6.0,1,15.0,98652,28487,51.0,7,13.0
1846,17,3.0,1,2.0,103369,28355,2.0,15,14.0
1847,20,5.0,1,0.0,105776,31371,0.0,18,15.0
1848,19,3.0,1,0.0,104267,33816,1.0,17,16.0
1849,4,3.0,1,77.0,95298,29115,113.0,4,1.0
1850,2,0.0,1,107.0,93847,28406,180.0,2,2.0
1851,1,-2.0,1,73.0,92846,28408,180.0,1,3.0
1852,8,4.0,1,45.0,100456,29419,55.0,8,4.0
1853,9,4.0,1,36.0,99919,28417,113.0,9,5.0
1854,6,0.0,1,28.0,96874,28235,41.0,6,6.0
1855,3,-4.0,1,6.0,96138,28981,41.0,3,7.0
1856,11,3.0,1,16.0,101495,28093,36.0,14,8.0
1857,10,1.0,1,38.0,99451,27949,53.0,10,9.0
1858,16,6.0,1,2.0,102608,28036,14.0,16,10.0
1859,7,-4.0,1,12.0,98443,28356,14.0,7,11.0
1860,12,0.0,1,10.0,105844,28167,55.0,11,12.0
1861,13,0.0,1,15.0,100996,35864,53.0,12,13.0
1862,1,0.0,1,132.0,85855,23377,221.0,1,1.0
1863,3,1.0,1,95.0,87347,21532,135.0,3,2.0
1864,2,-1.0,1,89.0,89434,22310,221.0,2,3.0
1865,1,0.0,1,157.0,112322,23298,264.0,1,1.0
1866,2,0.0,1,107.0,113738,25548,264.0,2,2.0
1867,3,0.0,1,110.0,114844,23314,158.0,3,3.0
1868,4,0.0,1,33.0,115698,23586,59.0,4,4.0
1869,6,1.0,1,26.0,116527,24305,59.0,6,5.0
1870,5,-1.0,1,48.0,117297,22738,158.0,5,6.0
1871,10,3.0,1,45.0,120069,23046,68.0,10,7.0
1872,12,4.0,1,18.0,119301,22681,20.0,12,8.0
1873,9,0.0,1,42.0,118071,23689,66.0,9,9.0
1874,8,-2.0,1,33.0,119136,23175,66.0,8,10.0
1875,11,0.0,1,2.0,120948,23769,20.0,11,11.0
1876,16,4.0,1,0.0,123357,22960,2.0,16,12.0
1877,14,1.0,1,16.0,121600,22982,61.0,14,13.0
1878,13,-1.0,1,45.0,118759,30678,61.0,13,14.0
1879,17,2.0,1,0.0,123895,23636,1.0,17,15.0
1880,19,3.0,1,0.0,124659,23532,0.0,19,16.0
1881,20,3.0,1,1.0,122660,26156,1.0,20,17.0
1882,10,9.0,1,43.0,92608,24096,47.0,10,1.0
1883,3,1.0,1,41.0,87292,24398,98.0,3,2.0
1884,8,5.0,1,57.0,91644,1517308,82.0,8,3.0
1885,6,2.0,1,57.0,88591,24612,98.0,6,4.0
1886,2,-3.0,1,117.0,90934,24410,281.0,2,5.0
1887,7,1.0,1,41.0,90222,25498,71.0,7,6.0
1888,1,-6.0,2,164.0,85914,1516864,281.0,1,7.0
1889,12,4.0,1,30.0,92119,25290,71.0,12,8.0
1890,11,2.0,1,4.0,93274,25920,47.0,11,9.0
1891,4,-6.0,1,34.0,89372,26693,82.0,4,10.0
1892,20,9.0,1,0.0,97259,26335,0.0,20,11.0
1893,16,4.0,1,0.0,95429,25936,1.0,16,12.0
1894,14,1.0,1,0.0,93635,24454,2.0,14,13.0
1895,19,5.0,1,0.0,96445,25249,0.0,19,14.0
1896,9,-6.0,1,48.0,94938,29661,158.0,9,15.0
1897,18,2.0,1,2.0,94388,23998,2.0,18,16.0
1898,1,0.0,2,190.0,110341,1436696,325.0,1,1.0
1899,2,0.0,2,135.0,106834,1436402,325.0,2,2.0
1900,4,1.0,1,63.0,112724,17591,173.0,4,3.0
1901,8,4.0,1,53.0,116335,17464,83.0,8,4.0
1902,6,1.0,1,44.0,117098,17531,92.0,7,5.0
1903,11,5.0,1,65.0,119936,17845,106.0,11,6.0
1904,12,5.0,2,10.0,122355,1445955,53.0,12,7.0
1905,5,-3.0,2,49.0,111398,1436871,66.0,5,8.0
1906,13,4.0,3,2.0,155829,1450186,4.0,13,9.0
1907,14,4.0,2,17.0,166818,17516,66.0,14,10.0
1908,18,7.0,2,0.0,124620,1447186,0.0,18,11.0
1909,15,3.0,1,0.0,158359,24781,1.0,15,12.0
1910,3,2.0,1,161.0,128585,29750,366.0,3,1.0
1911,2,0.0,1,128.0,129668,28748,192.0,2,2.0
1912,1,-2.0,1,205.0,127166,41352,366.0,1,3.0
1913,4,0.0,1,56.0,133978,29602,104.0,4,4.0
1914,5,0.0,1,63.0,132360,30112,99.0,5,5.0
1915,11,5.0,1,57.0,137783,30261,74.0,10,6.0
1916,7,0.0,1,36.0,130838,30068,99.0,7,7.0
1917,12,4.0,1,14.0,142921,29662,59.0,11,8.0
1918,9,0.0,1,45.0,136746,29770,59.0,9,9.0
1919,10,0.0,1,64.0,155760,30211,192.0,15,10.0
1920,2,1.0,1,230.0,95032,23983,391.0,2,1.0
1921,3,1.0,1,147.0,95799,22106,211.0,3,2.0
1922,6,3.0,1,78.0,98224,22159,114.0,6,3.0
1923,9,5.0,1,68.0,100884,22880,120.0,9,4.0
1924,10,5.0,1,51.0,101860,22641,116.0,10,5.0
1925,12,6.0,1,53.0,103776,22625,67.0,12,6.0
1926,4,-3.0,1,63.0,97473,22560,80.0,4,7.0
1927,20,12.0,1,10.0,106054,22700,120.0,20,8.0
1928,16,7.0,1,2.0,107376,23635,3.0,16,9.0
1929,14,4.0,1,3.0,102829,22482,5.0,14,10.0
1930,11,0.0,1,17.0,103478,22616,80.0,11,11.0
1931,19,7.0,1,2.0,106800,22865,5.0,19,12.0
1932,15,2.0,1,1.0,104391,23016,3.0,15,13.0
1933,18,4.0,1,0.0,106420,24737,0.0,18,14.0
1934,13,-2.0,1,14.0,104911,30826,67.0,13,15.0
1935,1,0.0,1,256.0,98260,27162,435.0,1,1.0
1936,2,0.0,1,179.0,95953,26512,435.0,2,2.0
1937,3,0.0,1,162.0,98693,26394,226.0,3,3.0
1938,4,0.0,1,75.0,98712,26940,93.0,4,4.0
1939,2,1.0,1,282.0,84142,30382,479.0,2,1.0
1940,1,-1.0,1,197.0,81722,29600,479.0,1,2.0
1941,5,2.0,1,95.0,85406,30204,135.0,5,3.0
1942,8,4.0,1,26.0,88537,30277,89.0,8,4.0
1943,7,2.0,1,85.0,87074,30243,103.0,7,5.0
1944,11,5.0,1,82.0,90196,29985,134.0,11,6.0
1945,10,3.0,1,65.0,89742,29950,134.0,10,7.0
1946,9,1.0,1,69.0,89178,29683,134.0,9,8.0
1947,18,9.0,1,4.0,93181,29863,8.0,18,9.0
1948,20,10.0,1,4.0,91960,29745,8.0,20,10.0
1949,19,8.0,1,0.0,94416,29892,0.0,19,11.0
1950,14,2.0,1,18.0,92506,40497,103.0,14,12.0
1951,15,2.0,1,57.0,101716,36189,134.0,15,13.0
1952,16,2.0,1,2.0,93691,30422,3.0,16,14.0
1953,6,-9.0,1,64.0,87853,29770,226.0,6,15.0
1954,6,5.0,1,307.0,131904,23860,504.0,6,1.0
1955,3,1.0,1,100.0,123644,25163,154.0,3,2.0
1956,12,9.0,1,33.0,128656,24022,130.0,11,3.0
1957,14,10.0,1,97.0,141526,24275,130.0,12,4.0
1958,13,8.0,1,75.0,135726,23910,149.0,15,5.0
1959,2,-4.0,1,170.0,129685,24256,240.0,2,6.0
1960,4,-3.0,1,70.0,131074,22602,240.0,4,7.0
1961,11,3.0,1,74.0,143668,22684,149.0,14,8.0
1962,1,-8.0,1,59.0,119973,23730,154.0,1,9.0
1963,5,-5.0,1,96.0,132618,23470,136.0,5,10.0
1964,1,0.0,1,332.0,127777,1163979,533.0,1,1.0
1965,3,1.0,1,189.0,129912,1164529,274.0,3,2.0
1966,4,1.0,1,85.0,136507,1161607,274.0,4,3.0
1967,9,5.0,1,86.0,158866,1153898,171.0,9,4.0
1968,15,10.0,1,85.0,167457,1157291,171.0,15,5.0
1969,8,2.0,1,71.0,147729,1160469,97.0,8,6.0
1970,6,-1.0,1,102.0,141194,1159722,144.0,6,7.0
1971,2,-6.0,1,201.0,142955,1159205,533.0,2,8.0
1972,7,-2.0,1,42.0,149204,1160946,144.0,7,9.0
1973,5,4.0,1,125.0,100485,24214,194.0,5,1.0
1974,11,9.0,1,60.0,84225,24414,172.0,11,2.0
1975,10,7.0,1,74.0,80518,24684,194.0,10,3.0
1976,8,4.0,1,97.0,74191,24162,184.0,8,4.0
1977,7,2.0,1,112.0,78025,24474,172.0,7,5.0
1978,12,6.0,1,93.0,92043,23874,282.0,12,6.0
1979,6,-1.0,1,32.0,79601,24101,103.0,6,7.0
1980,1,-7.0,1,205.0,72014,24552,540.0,1,8.0
1981,2,-7.0,1,3.0,68922,24708,540.0,2,9.0
1982,15,5.0,1,87.0,89104,24885,184.0,19,10.0
1983,9,-2.0,1,71.0,82823,25077,103.0,9,11.0
1984,13,1.0,1,33.0,86790,26216,131.0,13,12.0
1985,14,1.0,1,4.0,92831,24810,8.0,14,13.0
1986,19,5.0,1,4.0,98030,28518,8.0,18,14.0
1987,16,1.0,1,1.0,90611,25474,3.0,15,15.0
1988,18,2.0,1,0.0,95051,24863,0.0,17,16.0
1989,20,3.0,1,0.0,96641,27681,3.0,20,17.0
1990,1,0.0,1,214.0,103833,21289,319.0,1,1.0
1991,2,0.0,1,223.0,105274,21587,573.0,2,2.0
1992,3,0.0,1,347.0,106347,22406,573.0,3,3.0
1993,5,1.0,1,105.0,108734,21508,319.0,5,4.0
1994,4,-1.0,1,97.0,107989,21840,202.0,4,5.0
1995,6,0.0,1,105.0,109619,22140,202.0,6,6.0
1996,12,5.0,1,119.0,113282,22123,181.0,11,7.0
1997,10,2.0,1,75.0,112727,22000,107.0,9,8.0
1998,11,2.0,1,62.0,112035,21615,181.0,10,9.0
1999,8,-2.0,1,75.0,111155,22036,195.0,8,10.0
2000,2,1.0,1,25.0,119538,24839,41.0,2,1.0
2001,1,-1.0,1,18.0,118245,24767,28.0,1,2.0
2002,3,0.0,1,16.0,123772,24262,41.0,3,3.0
2003,7,3.0,1,12.0,126744,24899,18.0,7,4.0
2004,4,-2.0,1,8.0,122698,24925,12.0,4,6.0
2005,6,-1.0,1,6.0,128545,24688,18.0,6,7.0
2006,8,0.0,1,4.0,134282,24353,12.0,8,8.0
2007,13,4.0,1,2.0,142502,25046,2.0,13,9.0
2008,10,0.0,1,1.0,132396,24884,1.0,10,10.0
2009,14,3.0,1,0.0,136372,24107,0.0,14,11.0
2010,3,2.0,1,43.0,98603,29809,53.0,3,1.0
2011,1,-1.0,1,44.0,102572,32112,60.0,1,2.0
2012,7,4.0,1,27.0,119977,30654,41.0,7,3.0
2013,4,0.0,1,20.0,107198,31002,34.0,4,4.0
2014,11,6.0,1,14.0,117218,30856,34.0,11,5.0
2015,6,0.0,1,14.0,112843,34340,41.0,6,6.0
2016,5,-2.0,1,6.0,114003,31068,8.0,5,7.0
2017,10,2.0,1,5.0,115367,31138,5.0,10,8.0
2018,9,0.0,1,2.0,125387,30866,3.0,9,9.0
2019,15,5.0,1,1.0,130127,30864,3.0,15,10.0
2020,2,-9.0,1,10.0,107814,44608,53.0,2,11.0
2021,20,8.0,1,2.0,129267,30696,8.0,20,12.0
2022,16,3.0,1,0.0,123999,30280,0.0,16,13.0
2023,2,1.0,1,69.0,85806,22426,101.0,2,1.0
2024,3,1.0,1,61.0,86704,22718,83.0,3,2.0
2025,1,-2.0,1,32.0,84937,21377,101.0,1,3.0
2026,4,0.0,1,22.0,89236,21890,83.0,4,4.0
2027,7,2.0,1,37.0,89671,21407,53.0,7,5.0
2028,8,2.0,1,28.0,90736,21323,42.0,8,6.0
2029,6,-1.0,1,8.0,90419,21275,13.0,6,7.0
2030,13,5.0,1,5.0,94254,21452,13.0,13,8.0
2031,16,7.0,1,16.0,94197,21965,53.0,16,9.0
2032,9,-1.0,1,7.0,91557,21353,9.0,9,10.0
2033,5,-6.0,1,14.0,88400,22029,42.0,5,11.0
2034,1,0.0,1,94.0,87702,22220,141.0,1,1.0
2035,2,0.0,1,80.0,86190,23565,112.0,2,2.0
2036,3,0.0,1,47.0,90174,22311,141.0,3,3.0
2037,4,0.0,1,40.0,89442,21613,60.0,4,4.0
2038,8,3.0,1,32.0,91943,22382,112.0,8,5.0
2039,7,1.0,1,24.0,91083,22406,65.0,7,6.0
2040,6,-1.0,1,20.0,93500,21779,60.0,6,7.0
2041,4,2.0,1,38.0,84727,24150,78.0,4,2.0
2042,2,1.0,1,105.0,81986,23746,149.0,2,1.0
2043,5,2.0,1,56.0,85729,23874,80.0,5,3.0
2044,9,5.0,1,44.0,89638,24548,149.0,9,4.0
2045,8,3.0,1,10.0,88935,24369,19.0,8,5.0
2046,6,0.0,1,16.0,86902,24428,18.0,6,6.0
2047,7,0.0,1,101.0,87982,23783,148.0,7,7.0
2048,7,6.0,1,69.0,114523,21874,174.0,6,1.0
2049,11,9.0,1,28.0,118358,19841,37.0,11,2.0
2050,4,1.0,1,31.0,115240,20156,39.0,4,3.0
2051,1,-3.0,1,52.0,112162,19836,94.0,1,4.0
2052,6,1.0,1,66.0,120202,20533,92.0,9,5.0
2053,9,3.0,1,13.0,117109,20168,25.0,8,6.0
2054,8,1.0,1,8.0,117578,20253,39.0,7,7.0
2055,5,-3.0,1,42.0,115799,20064,94.0,5,8.0
2056,13,4.0,1,26.0,120631,20082,92.0,13,9.0
2057,14,4.0,1,1.0,121534,20048,2.0,14,10.0
2058,20,9.0,1,1.0,122391,20402,2.0,20,11.0
2059,10,-2.0,1,47.0,119467,20356,148.0,10,12.0
2060,17,4.0,1,0.0,125671,22440,0.0,17,13.0
2061,18,4.0,1,0.0,126029,21759,0.0,18,14.0
2062,2,-13.0,1,101.0,112533,22470,148.0,2,15.0
2063,16,0.0,1,0.0,124905,22149,0.0,16,16.0
2064,1,0.0,1,131.0,106339,29803,215.0,1,1.0
2065,2,0.0,1,119.0,104859,30263,178.0,2,2.0
2066,4,1.0,1,84.0,108257,29682,215.0,4,3.0
2067,3,-1.0,1,59.0,106833,30572,178.0,3,4.0
2068,8,3.0,1,76.0,111536,30531,110.0,8,5.0
2069,10,4.0,1,34.0,111350,29951,110.0,10,6.0
2070,6,-1.0,1,37.0,110025,30781,45.0,6,7.0
2071,9,1.0,1,17.0,110690,31288,29.0,9,8.0
2072,12,3.0,1,30.0,112847,31069,40.0,12,9.0
2073,19,9.0,1,10.0,115002,30996,40.0,19,10.0
2074,5,-6.0,1,42.0,108811,30534,94.0,5,11.0
2075,1,0.0,1,156.0,72767,20936,252.0,1,1.0
2076,3,1.0,1,138.0,73718,21219,212.0,2,2.0
2077,2,-1.0,1,74.0,76145,21752,212.0,5,3.0
2078,5,1.0,1,96.0,75588,23477,252.0,4,4.0
2079,1,0.0,1,182.0,87835,21090,286.0,1,1.0
2080,5,3.0,1,92.0,95924,21071,242.0,5,2.0
2081,2,-1.0,1,101.0,90875,26474,141.0,2,3.0
2082,4,0.0,1,150.0,95027,21005,242.0,4,4.0
2083,11,6.0,1,60.0,109634,21431,122.0,10,5.0
2084,3,-3.0,1,104.0,93418,21735,286.0,3,6.0
2085,13,6.0,1,40.0,106476,21151,141.0,13,7.0
2086,12,4.0,1,62.0,104259,21143,122.0,12,8.0
2087,6,-3.0,1,39.0,97666,22564,48.0,6,9.0
2088,1,0.0,1,177.0,125599,2048376,285.0,2,1.0
2089,4,2.0,1,80.0,122700,2047731,148.0,4,2.0
2090,3,0.0,1,108.0,126173,2049149,285.0,3,3.0
2091,6,2.0,1,113.0,128698,2052218,163.0,5,4.0
2092,7,2.0,1,50.0,129397,2051281,163.0,6,5.0
2093,9,3.0,1,68.0,133629,2059122,148.0,10,6.0
2094,11,4.0,1,26.0,132307,2058580,40.0,7,7.0
2095,15,7.0,1,18.0,137724,2067861,48.0,14,8.0
2096,13,4.0,1,14.0,136727,2066994,40.0,9,9.0
2097,16,6.0,1,10.0,144225,2075695,49.0,16,10.0
2098,12,1.0,1,39.0,139081,2067244,49.0,11,11.0
2099,8,7.0,1,39.0,119634,1450190,77.0,8,1.0
2100,1,-1.0,1,195.0,118069,1449259,303.0,1,2.0
2101,15,12.0,1,83.0,123261,1452527,163.0,15,3.0
2102,9,5.0,1,38.0,128062,1454979,77.0,9,4.0
2103,5,0.0,1,50.0,135203,1457615,68.0,5,5.0
2104,16,10.0,1,18.0,125307,1453630,68.0,16,6.0
2105,18,11.0,1,6.0,126501,1454435,10.0,18,7.0
2106,17,9.0,1,4.0,129639,1457487,10.0,17,8.0
2107,3,-6.0,1,187.0,130591,22569,291.0,3,9.0
2108,1,0.0,1,224.5,77665,19142,332.5,1,1.0
2109,2,0.0,1,221.5,79399,19770,344.5,2,2.0
2110,3,0.0,1,123.0,80387,18873,344.5,3,3.0
2111,5,4.0,1,83.0,97656,23812,215.0,2,1.0
2112,4,2.0,1,132.0,101695,24168,215.0,3,2.0
2113,1,-2.0,1,141.0,121031,24308,362.5,19,3.0
2114,8,4.0,1,104.0,108161,24557,201.5,5,4.0
2115,9,4.0,1,118.0,110352,23906,344.5,8,5.0
2116,7,1.0,1,97.5,109405,24283,201.5,6,6.0
2117,12,5.0,1,24.0,111426,24846,59.0,9,7.0
2118,13,5.0,1,50.0,113420,24797,95.0,10,8.0
2119,15,6.0,1,15.0,118146,24156,22.0,14,9.0
2120,14,4.0,1,45.0,114990,30333,95.0,12,10.0
2121,16,5.0,1,7.0,116194,24168,22.0,13,11.0
2122,11,-1.0,1,35.0,118083,25157,59.0,11,12.0
2123,10,-3.0,1,1.0,129159,37190,3.0,7,13.0
2124,19,5.0,1,0.0,120167,24501,3.0,17,14.0
2125,18,3.0,1,0.0,120963,24714,0.0,18,15.0
2126,4,3.0,1,246.5,109826,29878,397.5,4,1.0
2127,20,18.0,1,244.5,114968,29578,364.5,20,2.0
2128,2,-1.0,1,112.5,102997,30715,216.5,2,3.0
2129,5,1.0,1,95.0,108221,33617,234.0,5,4.0
2130,7,2.0,1,151.0,114016,29936,397.5,16,5.0
2131,6,0.0,1,58.0,109347,30157,103.0,6,6.0
2132,1,-6.0,1,139.0,104272,29824,234.0,1,7.0
2133,16,8.0,1,6.0,111778,30102,7.0,13,8.0
2134,9,0.0,1,120.0,110617,36026,364.5,8,9.0
2135,3,-7.0,1,16.0,106318,30665,23.0,3,10.0
2136,8,-3.0,1,24.0,107279,30241,59.0,7,11.0
2137,2,1.0,1,177.0,95354,22962,433.5,1,1.0
2138,3,1.0,1,262.5,96680,22442,397.5,2,2.0
2139,7,4.0,1,135.0,99250,22463,397.5,6,3.0
2140,4,0.0,1,116.0,98086,23646,232.5,3,4.0
2141,1,-4.0,1,256.5,104097,22684,433.5,11,5.0
2142,5,-1.0,1,74.0,100686,29310,92.0,4,6.0
2143,8,1.0,1,145.0,101915,23239,240.0,7,7.0
2144,15,7.0,1,116.5,109270,28353,232.5,19,8.0
2145,9,0.0,1,26.0,102748,35509,61.0,8,9.0
2146,1,0.0,1,287.5,102612,23727,437.5,1,1.0
2147,2,0.0,1,275.5,101458,24481,460.5,2,2.0
2148,3,0.0,1,150.0,104121,25018,437.5,3,3.0
2149,5,1.0,1,128.0,105695,24011,250.5,4,4.0
2150,7,2.0,1,105.0,106819,24176,254.0,6,5.0
2151,4,-2.0,1,185.0,109072,24444,460.5,9,6.0
2152,6,-1.0,1,122.5,107574,23414,250.5,5,7.0
2153,8,0.0,1,149.0,108365,24385,254.0,7,8.0
2154,3,2.0,1,312.5,104815,21908,477.5,3,1.0
2155,2,0.0,1,293.5,106593,22373,478.5,2,2.0
2156,4,1.0,1,165.0,107610,22114,477.5,4,3.0
2157,5,1.0,1,86.0,109377,22549,106.0,5,4.0
2158,8,3.0,1,138.0,110713,22085,268.5,8,5.0
2159,1,0.0,1,318.5,83099,17910,521.5,10,1.0
2160,2,0.0,1,332.5,78399,17916,510.5,2,2.0
2161,3,0.0,1,203.0,80541,17899,521.5,1,3.0
2162,4,0.0,1,178.0,79651,18308,510.5,4,4.0
2163,7,2.0,1,148.0,81519,17943,287.5,6,5.0
2164,6,0.0,1,139.5,82506,18460,287.5,3,6.0
2165,1,0.0,1,343.5,93760,25235,546.5,1,1.0
2166,2,0.0,1,351.5,97292,25300,541.5,7,2.0
2167,5,2.0,1,77.0,95613,25991,137.0,3,3.0
2168,11,7.0,1,190.0,101182,25419,541.5,11,4.0
2169,9,4.0,1,60.0,98931,25517,137.0,9,5.0
2170,12,6.0,1,34.0,101296,26157,77.0,12,6.0
2171,7,0.0,1,145.5,99804,25639,297.5,5,7.0
2172,13,5.0,1,152.0,103059,25799,297.5,13,8.0
2173,1,0.0,1,369.5,95234,20580,587.5,1,1.0
2174,3,1.0,1,369.5,96916,996375,559.5,3,2.0
2175,2,-1.0,1,218.0,96272,21668,587.5,2,3.0
2176,9,5.0,1,72.0,101170,997126,149.0,9,4.0
2177,11,6.0,1,115.0,102224,997029,269.0,11,5.0
2178,6,0.0,1,100.0,101926,1001775,120.0,6,6.0
2179,4,-3.0,1,158.0,98491,20531,307.5,4,7.0
2180,15,7.0,1,149.5,104856,1004618,307.5,15,8.0
2181,10,1.0,1,3.0,103867,1004917,13.0,10,9.0
2182,7,-3.0,1,154.0,100157,20973,269.0,7,10.0
2183,18,7.0,1,34.0,106177,27165,77.0,18,11.0
2184,16,4.0,1,7.0,107622,24220,23.0,16,12.0
2185,1,0.0,1,395.5,92800,21152,585.5,1,1.0
2186,2,0.0,1,387.5,91686,21595,613.5,2,2.0
2187,5,2.0,1,164.5,94819,22213,323.5,5,3.0
2188,8,4.0,1,32.0,96600,22455,142.0,8,4.0
2189,12,7.0,1,110.0,99330,22133,142.0,12,5.0
2190,6,0.0,1,226.0,97280,21669,613.5,6,6.0
2191,3,-4.0,1,160.0,95658,21380,275.0,3,7.0
2192,11,3.0,1,81.0,98679,21304,155.0,11,8.0
2193,9,0.0,1,74.0,97772,21677,155.0,9,9.0
2194,7,-3.0,1,159.0,96143,22461,323.5,7,10.0
2195,15,4.0,1,43.0,100689,21221,77.0,15,11.0
2196,1,0.0,1,26.0,99070,25012,44.0,1,1.0
2197,3,1.0,1,18.0,101006,24666,44.0,3,2.0
2198,5,2.0,1,15.0,101555,25201,27.0,5,3.0
2199,9,5.0,1,12.0,103445,25888,27.0,9,4.0
2200,7,2.0,1,10.0,102333,25478,10.0,7,5.0
2201,6,0.0,1,8.0,109195,25893,9.0,6,6.0
2202,11,4.0,1,6.0,106170,30484,8.0,11,7.0
2203,16,8.0,1,4.0,108128,26095,4.0,16,8.0
2204,8,-1.0,1,2.0,105174,25365,8.0,8,9.0
2205,15,5.0,1,1.0,111374,25428,9.0,15,10.0
2206,12,1.0,1,0.0,108826,25214,10.0,12,11.0
2207,19,7.0,1,0.0,110439,25739,0.0,19,12.0
2208,14,1.0,1,0.0,107636,24874,0.0,14,13.0
2209,18,4.0,1,0.0,111601,24915,0.0,18,14.0
2210,13,-2.0,1,0.0,110088,24568,0.0,13,15.0
2211,20,4.0,1,0.0,111134,24457,0.0,20,16.0
2212,17,0.0,1,0.0,109698,27365,0.0,17,17.0
2213,4,3.0,1,25.0,98082,20731,37.0,4,1.0
2214,2,0.0,1,45.0,97088,21038,78.0,2,2.0
2215,3,0.0,1,33.0,98635,21521,78.0,3,3.0
2216,1,-3.0,1,12.0,95991,20481,37.0,1,4.0
2217,6,1.0,1,22.0,100421,21415,38.0,6,5.0
2218,5,-1.0,1,14.0,99900,21141,16.0,5,6.0
2219,11,4.0,1,6.0,103333,20383,6.0,11,7.0
2220,9,1.0,1,4.0,103106,22820,8.0,9,8.0
2221,10,1.0,1,12.0,102705,22374,12.0,10,9.0
2222,16,6.0,1,16.0,104788,21788,38.0,15,10.0
2223,13,2.0,1,1.0,106520,33734,9.0,12,11.0
2224,18,6.0,1,0.0,105803,21425,0.0,17,12.0
2225,1,0.0,1,71.0,89695,17973,104.0,1,1.0
2226,3,1.0,1,30.0,92265,17434,55.0,3,2.0
2227,6,3.0,1,37.0,93325,18479,65.0,6,3.0
2228,5,1.0,1,28.0,91296,17877,65.0,5,4.0
2229,4,-1.0,1,16.0,94050,17556,24.0,4,5.0
2230,7,1.0,1,8.0,94558,18150,24.0,7,6.0
2231,8,1.0,1,20.0,95268,19128,22.0,8,7.0
2232,12,4.0,1,12.0,98109,18413,13.0,12,8.0
2233,11,2.0,1,6.0,96461,18926,10.0,11,9.0
2234,16,6.0,1,1.0,101690,19845,1.0,20,10.0
2235,14,3.0,1,1.0,99232,18380,13.0,14,11.0
2236,20,8.0,1,0.0,101235,18242,0.0,19,12.0
2237,1,0.0,1,59.0,111307,30001,113.0,1,1.0
2238,7,5.0,1,54.0,112500,30366,113.0,3,2.0
2239,3,0.0,1,35.0,114626,30070,46.0,5,3.0
2240,11,7.0,1,49.0,119709,31079,77.0,11,4.0
2241,8,3.0,1,24.0,120966,40957,25.0,7,5.0
2242,2,-4.0,1,86.0,115928,31794,124.0,2,6.0
2243,16,9.0,1,10.0,125639,30372,16.0,12,7.0
2244,9,1.0,1,4.0,124108,30484,5.0,13,8.0
2245,4,-5.0,1,15.0,117455,33765,15.0,8,9.0
2246,3,2.0,1,85.0,97528,18798,151.0,3,1.0
2247,1,-1.0,1,104.0,96677,19697,157.0,1,2.0
2248,2,-1.0,1,53.0,98365,22063,157.0,2,3.0
2249,4,0.0,1,66.0,99040,18519,151.0,4,4.0
2250,12,7.0,1,59.0,106166,19035,95.0,12,5.0
2251,6,0.0,1,36.0,101774,18820,95.0,6,6.0
2252,5,-2.0,1,30.0,99966,19614,31.0,5,7.0
